user_id,R,F,M,recency,freq,monetary,segment
114683,4,3,4,12,6,2588.08,保持关系
114684,2,2,2,63,3,988.65,预流失
114685,4,3,4,18,6,2129.2,保持关系
114686,2,2,1,94,3,237.41,预流失
114687,5,4,4,2,9,2398.43,高价值
114688,4,3,4,19,7,2392.5,保持关系
114689,1,1,1,251,1,173.97,流失
114690,1,3,3,117,6,1664.12,成长客户
114691,3,4,5,33,8,3137.83,潜力客户
114692,3,4,4,43,8,2180.64,潜力客户
114693,1,1,1,135,2,655.78,流失
114694,5,3,3,3,7,1495.46,保持关系
114695,4,2,2,13,3,723.42,一般
114696,4,4,2,15,8,1035.8600000000001,保持关系
114697,1,1,1,290,1,104.67,流失
114698,2,1,1,58,1,83.94,预流失
114699,5,2,3,7,5,1755.9899999999998,成长客户
114701,4,2,1,22,3,623.4399999999999,一般
114702,3,4,3,34,8,1354.66,成长客户
114703,1,1,2,171,1,1089.15,流失
114704,5,4,3,4,9,1775.98,保持关系
114705,3,1,1,39,1,454.26,一般
114706,1,1,1,332,1,128.14,流失
114707,3,2,3,40,5,1292.5900000000001,成长客户
114708,5,2,2,11,4,941.1999999999999,一般
114709,4,5,4,19,13,2640.39,高价值
114710,2,5,5,76,18,4654.13,成长客户
114711,1,2,1,163,5,635.3,流失
114712,5,2,2,1,4,978.28,一般
114713,1,4,3,133,8,1474.3700000000001,成长客户
114714,5,4,5,10,8,3918.34,高价值
114715,5,3,2,1,6,1085.19,保持关系
114717,3,4,4,34,8,2160.17,潜力客户
114718,2,2,3,79,5,1659.41,成长客户
114719,4,5,5,21,15,6536.31,高价值
114720,3,4,2,41,8,745.53,成长客户
114721,4,1,1,28,1,220.69,一般
114722,4,4,2,12,8,739.2,保持关系
114723,2,1,1,71,2,203.92999999999998,预流失
114724,3,4,3,43,9,1854.35,成长客户
114725,1,1,1,332,1,24.8,流失
114726,5,3,4,4,6,1993.04,保持关系
114727,3,4,3,33,8,1834.9,成长客户
114728,3,5,5,35,20,4919.96,潜力客户
114729,2,5,5,56,11,3269.43,成长客户
114730,2,4,5,53,9,3324.13,成长客户
114733,3,5,4,35,11,2520.59,潜力客户
114734,4,5,4,22,10,2241.85,高价值
114735,5,5,4,5,12,1981.77,高价值
114736,4,5,3,12,11,1701.83,保持关系
114737,3,3,4,36,6,2062.8500000000004,潜力客户
114738,2,2,1,98,3,310.3,预流失
114739,1,1,1,153,1,59.57,流失
114740,5,5,5,8,17,4275.84,高价值
114741,4,2,3,28,4,1695.54,成长客户
114742,5,5,4,3,11,2076.21,高价值
114743,5,4,4,6,8,2332.89,高价值
114744,1,2,2,134,5,806.24,流失
114745,4,3,5,21,7,2801.59,保持关系
114746,2,3,3,89,7,1714.71,成长客户
114747,5,3,4,3,7,2019.3300000000002,保持关系
114748,4,4,4,12,9,2498.58,高价值
114749,2,5,5,53,12,3693.4300000000003,成长客户
114750,3,2,1,41,3,529.6800000000001,一般
114751,1,2,4,242,5,2229.13,成长客户
114752,4,4,2,18,9,1197.05,保持关系
114753,5,5,5,9,14,3605.9700000000003,高价值
114754,4,5,4,15,15,2344.29,高价值
114755,5,1,1,8,1,525.85,一般
114756,3,2,4,40,5,1976.83,潜力客户
114757,2,3,3,84,7,1278.69,成长客户
114758,1,2,1,138,3,314.53,流失
114760,5,4,4,6,9,1923.4199999999998,高价值
114761,2,4,4,53,8,1964.24,成长客户
114762,5,5,4,4,11,2581.29,高价值
114763,3,5,5,49,14,4232.32,潜力客户
114764,3,1,1,40,2,516.78,一般
114765,5,5,3,7,10,1668.95,保持关系
114767,3,4,4,42,8,2334.19,潜力客户
114768,3,5,5,33,15,4967.88,潜力客户
114769,1,2,3,137,4,1310.72,成长客户
114770,1,1,3,188,2,1550.34,成长客户
114772,5,5,5,2,13,4249.88,高价值
114773,4,5,5,28,11,4434.6,高价值
114775,1,2,3,155,4,1616.0,成长客户
114776,4,3,1,28,7,462.49,保持关系
114777,4,5,4,17,13,2167.2799999999997,高价值
114778,2,2,2,71,3,903.98,预流失
114779,5,5,3,10,10,1859.47,保持关系
114780,5,5,5,9,16,4744.9400000000005,高价值
114781,5,4,4,10,8,2319.46,高价值
114782,4,4,2,25,8,1062.1399999999999,保持关系
114783,3,5,5,42,16,4953.17,潜力客户
114784,2,5,5,74,11,5599.89,成长客户
114785,4,3,3,17,6,1472.38,保持关系
114786,4,1,1,15,1,546.75,一般
114788,4,2,1,21,4,594.24,一般
114789,5,5,3,9,11,1667.78,保持关系
114790,5,1,1,8,1,36.03,一般
114791,5,5,5,5,17,5368.51,高价值
114792,3,4,5,37,9,3862.97,潜力客户
114793,3,2,2,52,3,801.26,一般
114794,4,5,5,16,11,4068.12,高价值
114795,1,2,4,124,4,1889.09,成长客户
114796,4,2,1,24,3,415.17,一般
114797,1,1,1,230,2,434.15,流失
114798,1,2,3,116,5,1633.54,成长客户
114799,2,2,1,88,3,316.69,预流失
114800,1,4,5,149,8,3010.4,成长客户
114801,1,1,1,294,1,84.22,流失
114802,1,2,1,140,3,210.07,流失
114803,2,1,1,85,2,240.39000000000001,预流失
114804,5,1,1,11,2,161.29,一般
114805,4,4,4,23,8,1886.4099999999999,高价值
114806,3,1,1,35,2,231.15,一般
114807,2,3,2,96,6,1175.55,成长客户
114808,3,4,3,33,9,1566.47,成长客户
114809,3,5,3,33,10,1559.84,成长客户
114810,4,1,2,15,2,1169.3000000000002,一般
114811,4,5,5,26,10,3189.3199999999997,高价值
114812,2,4,3,55,8,1578.24,成长客户
114813,5,3,4,3,6,2299.39,保持关系
114814,2,3,4,66,6,2717.04,成长客户
114815,4,5,4,18,10,2011.1000000000001,高价值
114816,5,4,5,11,9,3722.33,高价值
114817,1,1,1,321,2,283.87,流失
114818,5,4,4,6,8,2345.64,高价值
114819,3,4,3,49,8,1584.83,成长客户
114820,3,5,5,30,16,3553.88,潜力客户
114821,4,4,4,25,9,2243.61,高价值
114822,4,5,4,16,13,2121.1,高价值
114823,5,3,4,1,6,2431.82,保持关系
114824,3,3,2,29,6,672.21,成长客户
114825,3,5,5,33,13,3172.5299999999997,潜力客户
114826,2,5,5,58,11,2918.47,成长客户
114827,4,2,3,12,4,1292.95,成长客户
114828,3,5,5,47,10,3860.54,潜力客户
114829,4,2,2,16,4,1062.73,一般
114830,4,3,3,17,6,1293.65,保持关系
114831,1,1,1,243,1,126.0,流失
114832,1,1,1,317,1,301.23,流失
114833,5,5,3,6,10,1699.75,保持关系
114834,3,5,5,47,12,2750.57,潜力客户
114835,2,3,3,91,6,1287.6,成长客户
114836,2,2,2,55,4,739.05,预流失
114837,2,3,2,69,6,1143.02,成长客户
114838,4,5,4,21,14,2549.13,高价值
114839,4,2,2,12,4,851.6300000000001,一般
114840,4,3,5,16,6,3442.91,保持关系
114841,3,5,5,30,11,3751.58,潜力客户
114842,3,5,5,37,14,2772.0299999999997,潜力客户
114843,2,3,1,65,6,545.49,成长客户
114844,2,5,4,64,10,2420.59,成长客户
114845,3,4,4,37,8,2306.51,潜力客户
114846,4,4,4,15,9,2033.52,高价值
114847,5,4,5,11,8,3405.49,高价值
114848,4,2,3,24,4,1287.79,成长客户
114849,5,3,3,2,7,1617.24,保持关系
114850,2,3,3,63,7,1454.9,成长客户
114851,4,4,4,13,8,1943.27,高价值
114852,5,5,5,7,11,3476.4,高价值
114853,1,1,1,118,2,255.52999999999997,流失
114854,1,1,1,120,1,133.28,流失
114855,2,1,1,54,2,205.71,预流失
114856,1,2,1,102,3,413.32,流失
114857,3,3,2,49,7,873.6700000000001,成长客户
114858,3,2,3,29,4,1508.11,成长客户
114859,1,2,3,194,5,1390.02,成长客户
114860,2,3,2,78,7,1169.89,成长客户
114861,3,1,1,41,2,496.72,一般
114862,2,4,5,58,9,3450.67,成长客户
114863,2,2,1,66,5,528.36,预流失
114864,1,3,3,156,6,1283.98,成长客户
114866,4,5,5,21,14,3577.8,高价值
114867,3,5,5,40,10,3352.52,潜力客户
114868,4,5,3,25,11,1493.66,保持关系
114869,5,2,3,2,3,1690.91,成长客户
114870,2,3,4,59,6,2309.38,成长客户
114871,3,2,2,38,5,1066.76,一般
114872,5,5,5,3,10,2961.37,高价值
114873,4,4,4,23,8,2329.74,高价值
114874,5,5,5,3,17,5925.82,高价值
114875,3,4,5,52,9,3652.04,潜力客户
114876,3,5,3,32,11,1618.9,成长客户
114877,4,2,2,27,4,1102.57,一般
114879,5,4,2,6,8,1136.9099999999999,保持关系
114880,5,5,5,8,13,3257.75,高价值
114881,2,4,3,93,8,1258.94,成长客户
114883,1,2,1,118,4,413.37,流失
114884,3,2,2,45,5,1157.81,一般
114885,2,3,4,74,7,2401.79,成长客户
114886,2,4,3,58,9,1602.05,成长客户
114887,4,3,2,16,6,693.5,保持关系
114888,3,4,3,41,9,1463.8700000000001,成长客户
114889,3,2,3,29,5,1425.02,成长客户
114890,2,5,4,60,11,2642.77,成长客户
114891,2,2,2,97,5,882.1,预流失
114892,1,2,2,219,4,811.7,流失
114893,5,5,5,11,12,2852.4900000000002,高价值
114894,4,2,2,14,5,962.08,一般
114895,1,1,1,226,1,222.62,流失
114896,5,5,5,2,15,6333.07,高价值
114897,2,5,5,78,12,3572.65,成长客户
114898,3,5,5,31,15,4144.27,潜力客户
114899,2,4,4,95,9,2070.87,成长客户
114900,3,3,2,48,6,905.5799999999999,成长客户
114902,4,3,3,16,6,1325.5800000000002,保持关系
114903,3,3,4,45,7,2090.41,潜力客户
114904,5,5,4,1,14,2517.58,高价值
114905,1,2,2,186,3,964.03,流失
114906,3,2,1,47,3,370.56,一般
114907,5,4,3,4,9,1738.5500000000002,保持关系
114908,5,5,5,11,13,3916.85,高价值
114909,1,2,1,316,3,451.01,流失
114911,5,5,5,6,18,5593.0199999999995,高价值
114912,2,2,2,55,5,781.25,预流失
114913,5,4,5,9,9,3019.05,高价值
114914,2,4,3,66,9,1702.76,成长客户
114915,1,1,1,296,2,454.54,流失
114916,4,4,3,13,8,1485.69,保持关系
114917,4,5,5,15,10,4174.7,高价值
114918,3,2,2,45,4,907.74,一般
114919,1,2,1,105,4,516.23,流失
114920,3,5,5,48,10,3510.6,潜力客户
114921,3,3,2,47,6,983.05,成长客户
114922,5,3,3,7,7,1700.3600000000001,保持关系
114923,4,4,4,28,8,2685.19,高价值
114924,1,4,3,129,8,1623.97,成长客户
114925,4,1,2,24,2,1024.9,一般
114926,3,3,5,31,7,2921.25,潜力客户
114927,3,3,4,40,7,2265.86,潜力客户
114928,1,2,2,165,5,700.23,流失
114929,1,1,1,231,2,211.44,流失
114930,2,5,3,81,10,1330.67,成长客户
114931,4,2,2,27,5,910.8499999999999,一般
114932,5,5,5,4,11,4111.77,高价值
114933,3,5,4,29,10,2008.3799999999999,潜力客户
114934,4,4,3,20,8,1670.22,保持关系
114936,2,1,2,53,1,797.73,预流失
114937,1,2,4,129,4,2104.7200000000003,成长客户
114938,2,2,2,70,4,1180.94,预流失
114939,5,5,3,3,10,1708.42,保持关系
114940,5,2,1,7,4,638.41,一般
114941,1,2,2,102,4,1254.9099999999999,流失
114942,4,5,4,18,10,2106.75,高价值
114943,4,5,5,13,10,4731.35,高价值
114944,4,3,3,18,6,1281.7,保持关系
114945,4,4,2,25,8,1233.93,保持关系
114946,5,5,3,3,13,1729.65,保持关系
114947,4,4,2,16,8,1218.85,保持关系
114948,2,2,2,97,3,671.45,预流失
114949,5,1,3,8,2,1562.72,成长客户
114950,1,3,4,235,7,2133.2200000000003,成长客户
114951,4,5,4,21,12,2205.85,高价值
114952,2,1,1,56,2,343.69,预流失
114953,4,2,2,12,4,689.34,一般
114954,5,5,5,7,10,3212.81,高价值
114955,3,5,5,29,18,4217.21,潜力客户
114956,2,3,4,86,6,2523.2000000000003,成长客户
114957,4,5,5,16,17,4372.04,高价值
114958,3,5,5,43,18,4235.03,潜力客户
114959,1,5,5,143,11,3331.6000000000004,成长客户
114960,5,5,5,1,14,6716.48,高价值
114961,5,5,5,9,15,4720.25,高价值
114962,4,2,2,26,5,1012.6600000000001,一般
114963,3,4,5,48,8,3451.82,潜力客户
114964,4,4,5,13,8,3767.05,高价值
114965,3,4,4,42,9,1991.94,潜力客户
114966,2,2,2,78,5,915.35,预流失
114967,1,1,1,313,1,34.76,流失
114968,4,2,2,27,5,1037.39,一般
114969,1,2,2,137,5,1025.43,流失
114970,1,1,1,171,2,107.16,流失
114971,1,2,3,149,5,1863.29,成长客户
114973,1,3,3,158,6,1369.98,成长客户
114974,4,2,2,17,5,949.46,一般
114975,5,5,4,9,10,2462.69,高价值
114976,1,1,1,241,1,496.01,流失
114977,1,2,1,126,5,599.22,流失
114978,4,2,4,25,5,1930.95,潜力客户
114979,3,2,3,30,5,1348.71,成长客户
114980,3,2,3,41,4,1257.78,成长客户
114981,1,2,1,150,3,281.6,流失
114982,1,2,2,123,3,1066.69,流失
114983,4,5,4,20,10,2070.24,高价值
114984,3,4,3,31,8,1657.9199999999998,成长客户
114985,3,1,2,40,2,994.39,一般
114986,5,5,5,9,15,4190.0199999999995,高价值
114987,2,4,4,70,9,2546.17,成长客户
114988,3,2,1,50,4,394.69,一般
114989,3,3,3,30,7,1599.47,成长客户
114990,4,3,3,26,6,1865.55,保持关系
114991,4,5,4,22,10,2196.8,高价值
114992,1,2,3,134,5,1520.49,成长客户
114993,5,1,1,10,2,141.63,一般
114994,5,5,5,9,15,3854.67,高价值
114995,5,4,5,1,8,3011.14,高价值
114996,3,3,5,46,6,2841.4700000000003,潜力客户
114997,1,2,1,178,3,363.71000000000004,流失
114999,4,4,5,27,8,2801.96,高价值
115000,1,1,2,182,2,703.47,流失
115001,1,2,2,227,4,723.84,流失
115002,1,1,1,114,2,144.39,流失
115003,1,2,2,187,4,1162.71,流失
115004,4,4,3,28,9,1855.7400000000002,保持关系
115005,1,1,1,195,2,154.19,流失
115006,2,2,4,95,4,2240.5499999999997,成长客户
115007,5,5,5,6,11,3379.38,高价值
115008,2,2,2,73,5,793.44,预流失
115009,1,2,3,109,5,1408.08,成长客户
115010,2,3,2,61,6,900.21,成长客户
115011,4,1,1,13,1,82.27,一般
115012,3,1,1,39,2,355.72,一般
115014,5,5,5,4,18,4005.52,高价值
115015,3,2,2,46,3,936.36,一般
115016,2,5,5,72,10,4176.38,成长客户
115017,1,1,2,99,1,1192.1,流失
115018,3,5,5,35,11,3048.4,潜力客户
115019,3,5,5,35,11,3306.56,潜力客户
115020,3,2,2,39,3,699.8499999999999,一般
115021,2,3,4,55,6,2149.46,成长客户
115023,1,2,2,100,4,670.33,流失
115024,3,2,2,35,3,694.48,一般
115025,4,5,3,13,10,1780.07,保持关系
115027,5,4,4,6,8,2195.4500000000003,高价值
115028,4,5,2,14,12,1173.49,保持关系
115029,2,3,3,62,7,1470.06,成长客户
115030,3,4,4,46,9,2387.49,潜力客户
115031,2,3,2,90,6,1200.81,成长客户
115032,2,4,4,61,8,2151.9900000000002,成长客户
115033,4,3,3,15,7,1592.8600000000001,保持关系
115034,2,4,4,66,8,2497.4,成长客户
115035,4,5,4,28,12,2603.26,高价值
115036,5,2,1,9,4,351.37,一般
115037,2,4,3,79,9,1726.2,成长客户
115038,1,1,1,150,2,253.54,流失
115039,4,4,4,27,9,2193.37,高价值
115040,1,2,1,134,3,598.64,流失
115041,5,4,2,6,9,861.96,保持关系
115042,3,4,4,50,8,2080.53,潜力客户
115043,2,2,1,67,3,408.61,预流失
115044,2,2,3,88,3,1635.6499999999999,成长客户
115045,2,4,2,73,8,1077.92,成长客户
115046,5,4,2,2,8,1106.48,保持关系
115048,2,2,2,58,3,744.86,预流失
115049,4,2,1,28,3,275.8,一般
115050,2,4,3,67,8,1420.31,成长客户
115051,2,2,1,55,4,586.77,预流失
115053,2,3,4,56,7,1912.56,成长客户
115055,1,1,2,206,1,827.13,流失
115056,4,4,4,22,9,2247.64,高价值
115057,4,3,4,24,6,2348.4700000000003,保持关系
115058,4,5,5,12,18,2979.58,高价值
115059,4,5,3,17,11,1493.23,保持关系
115060,4,5,5,23,11,2948.63,高价值
115061,3,5,5,32,13,4868.81,潜力客户
115062,1,2,4,160,4,2257.1400000000003,成长客户
115063,5,5,3,11,10,1720.6,保持关系
115065,5,3,2,1,7,1097.01,保持关系
115066,2,2,1,80,3,473.31,预流失
115067,2,2,1,72,3,650.45,预流失
115068,5,4,5,10,8,3609.68,高价值
115069,4,3,4,18,7,1945.1,保持关系
115070,2,2,3,75,5,1285.59,成长客户
115071,1,1,2,204,2,743.18,流失
115072,5,5,4,4,11,1967.53,高价值
115073,5,2,2,4,5,773.78,一般
115074,4,4,4,17,9,2324.72,高价值
115075,5,5,3,8,10,1454.25,保持关系
115076,3,3,5,37,6,2850.12,潜力客户
115077,5,5,4,11,15,2624.96,高价值
115078,3,4,5,33,8,3188.25,潜力客户
115079,1,3,1,113,6,650.29,成长客户
115080,1,3,3,163,7,1539.31,成长客户
115081,4,1,1,13,1,81.21,一般
115082,4,3,3,16,7,1612.56,保持关系
115083,5,4,5,2,8,3008.67,高价值
115084,4,5,5,12,14,4212.09,高价值
115085,2,1,1,65,1,157.7,预流失
115086,5,2,3,9,5,1713.51,成长客户
115087,3,5,5,45,13,4205.4,潜力客户
115089,4,3,5,21,6,3069.24,保持关系
115090,2,3,4,61,6,1945.81,成长客户
115091,4,2,2,16,4,1065.6599999999999,一般
115093,1,1,3,297,1,1290.04,成长客户
115094,1,5,4,149,10,2446.23,成长客户
115095,5,5,4,1,10,2067.12,高价值
115096,5,4,3,5,9,1471.82,保持关系
115097,3,5,3,31,10,1822.37,成长客户
115098,3,4,3,49,9,1729.72,成长客户
115099,3,3,4,31,6,2129.66,潜力客户
115100,2,2,1,89,4,630.11,预流失
115101,4,4,4,20,8,2425.69,高价值
115102,5,5,4,5,10,2247.58,高价值
115103,1,1,1,101,1,310.29,流失
115104,3,4,5,51,9,4345.47,潜力客户
115105,2,2,2,74,4,891.11,预流失
115106,3,2,3,33,4,1256.82,成长客户
115107,5,5,5,7,13,4271.77,高价值
115108,5,2,1,10,3,380.83000000000004,一般
115109,4,5,5,18,11,3500.3199999999997,高价值
115110,3,3,4,30,6,1898.9,潜力客户
115111,4,3,3,26,6,1331.23,保持关系
115112,5,5,5,8,11,4296.36,高价值
115113,5,4,2,1,8,951.95,保持关系
115114,2,2,2,88,3,1116.1000000000001,预流失
115115,1,5,4,113,14,2162.23,成长客户
115116,3,4,3,49,9,1827.83,成长客户
115117,3,5,5,49,12,2957.04,潜力客户
115118,5,4,5,10,9,2734.68,高价值
115119,2,3,3,75,6,1635.4099999999999,成长客户
115120,2,3,4,61,6,2216.44,成长客户
115121,4,4,3,22,8,1396.1399999999999,保持关系
115122,2,4,3,59,8,1756.58,成长客户
115123,5,3,1,4,6,597.1,保持关系
115124,1,2,1,119,3,471.88,流失
115125,3,2,1,41,4,545.34,一般
115126,1,2,1,111,3,341.61,流失
115127,1,2,1,223,3,556.74,流失
115128,4,5,5,23,14,3423.7299999999996,高价值
115129,5,3,3,5,7,1824.5,保持关系
115130,1,1,1,199,1,94.46,流失
115131,2,3,5,97,7,2973.48,成长客户
115132,3,3,4,49,6,2163.73,潜力客户
115133,3,2,2,29,3,852.94,一般
115134,3,5,5,34,17,3128.84,潜力客户
115135,5,1,1,1,1,144.32,一般
115136,3,5,3,31,11,1835.43,成长客户
115137,3,2,2,39,4,739.85,一般
115138,1,1,2,99,2,936.05,流失
115139,3,4,5,42,9,3392.01,潜力客户
115140,3,5,5,40,12,3120.74,潜力客户
115141,3,5,3,29,11,1730.42,成长客户
115142,2,3,3,58,7,1778.84,成长客户
115143,5,4,5,9,9,3272.17,高价值
115144,2,3,3,53,7,1752.76,成长客户
115145,2,4,5,91,8,2896.17,成长客户
115146,4,2,1,13,4,574.0699999999999,一般
115147,5,5,3,3,11,1820.87,保持关系
115148,3,4,3,42,9,1378.58,成长客户
115149,1,4,5,129,9,3394.35,成长客户
115150,1,1,2,209,1,770.08,流失
115151,5,1,1,2,2,299.79,一般
115153,4,5,4,28,12,2609.39,高价值
115155,5,2,2,7,4,857.27,一般
115156,2,2,4,55,5,2124.4,成长客户
115157,5,4,3,3,8,1414.21,保持关系
115158,1,1,1,344,1,59.08,流失
115159,2,5,5,60,16,4116.43,成长客户
115160,3,5,5,40,17,4511.86,潜力客户
115161,5,5,5,7,13,3487.85,高价值
115162,4,4,3,24,8,1329.25,保持关系
115163,2,2,2,83,4,829.45,预流失
115164,2,3,3,68,6,1815.68,成长客户
115165,3,3,4,44,6,2521.97,潜力客户
115166,4,2,2,19,4,1234.91,一般
115167,1,2,3,106,5,1289.2,成长客户
115169,4,4,2,13,8,941.88,保持关系
115171,4,4,3,17,8,1587.27,保持关系
115172,3,4,3,35,8,1308.54,成长客户
115173,5,4,4,5,9,1914.4,高价值
115174,1,2,1,219,3,295.16999999999996,流失
115175,3,2,4,49,5,2060.76,潜力客户
115176,2,5,5,58,11,3685.62,成长客户
115177,2,2,4,73,5,2138.42,成长客户
115178,4,2,1,25,3,267.28,一般
115179,4,1,1,16,2,548.7099999999999,一般
115180,1,3,3,104,6,1455.46,成长客户
115181,1,1,2,106,2,887.3199999999999,流失
115182,4,1,1,17,2,386.48,一般
115184,3,3,3,33,6,1541.01,成长客户
115185,1,4,4,146,8,1905.15,成长客户
115186,4,2,2,27,4,671.0,一般
115187,4,3,2,25,6,886.1,保持关系
115188,3,5,5,44,10,3619.36,潜力客户
115189,2,2,3,87,4,1588.2599999999998,成长客户
115190,5,4,1,6,8,566.4200000000001,保持关系
115191,2,2,2,74,4,979.91,预流失
115192,3,1,1,45,2,90.81,一般
115193,2,4,4,87,8,2039.46,成长客户
115194,1,3,3,112,6,1498.48,成长客户
115195,3,2,2,30,4,1070.5,一般
115196,2,2,3,82,4,1596.08,成长客户
115197,5,2,1,11,3,498.88,一般
115198,2,2,1,55,4,440.97,预流失
115199,1,1,1,223,2,297.15,流失
115200,2,4,3,54,8,1865.3500000000001,成长客户
115201,2,4,3,83,8,1335.4,成长客户
115202,3,2,3,34,3,1406.24,成长客户
115203,3,4,3,40,8,1317.23,成长客户
115204,5,5,5,1,14,3088.98,高价值
115205,2,2,1,84,3,147.41,预流失
115206,2,1,1,53,1,159.22,预流失
115207,5,4,4,2,9,2114.9100000000003,高价值
115209,4,3,4,16,7,1883.88,保持关系
115210,1,5,4,133,11,1901.69,成长客户
115211,1,4,3,103,8,1697.1599999999999,成长客户
115212,5,4,4,1,8,2497.53,高价值
115213,1,2,2,103,4,1167.9,流失
115214,4,5,2,12,10,925.56,保持关系
115215,2,3,2,97,7,968.34,成长客户
115216,1,4,4,182,8,2060.0099999999998,成长客户
115217,5,4,4,10,8,1932.05,高价值
115218,1,1,2,228,1,670.0,流失
115219,2,3,4,55,6,2712.9,成长客户
115221,1,1,1,250,1,95.63,流失
115222,5,2,2,6,5,1002.35,一般
115223,3,5,5,51,13,4805.95,潜力客户
115224,1,3,3,124,6,1261.8899999999999,成长客户
115225,5,3,3,1,7,1357.75,保持关系
115226,4,5,4,24,14,2152.15,高价值
115227,3,5,5,29,11,3055.0299999999997,潜力客户
115228,1,1,1,364,1,58.93,流失
115229,4,1,1,21,1,69.11,一般
115230,2,2,1,79,5,599.56,预流失
115231,1,3,3,114,6,1419.35,成长客户
115232,2,5,5,58,14,3481.1,成长客户
115233,1,1,1,166,2,244.43,流失
115234,2,2,2,91,5,1237.76,预流失
115235,1,3,3,147,6,1527.8899999999999,成长客户
115236,2,2,1,73,3,260.31,预流失
115237,3,3,5,43,6,3166.7,潜力客户
115238,1,2,1,190,3,281.26,流失
115239,3,5,5,40,17,2935.65,潜力客户
115240,3,3,2,44,6,822.62,成长客户
115241,3,2,1,47,3,618.3299999999999,一般
115242,2,3,5,95,7,3529.2799999999997,成长客户
115243,3,1,2,38,1,844.32,一般
115244,1,1,1,348,1,95.82,流失
115245,2,5,4,64,11,2042.26,成长客户
